Id,SalePrice
1666,235421.91896853584
1667,187795.4914508297
1668,234512.52602149599
1669,196723.1136909557
1670,220943.3525170388
1671,179689.8062119109
1672,227186.7859008857
1673,201344.83898910577
1674,224564.19590553426
1675,166434.18920015288
1676,185483.99159538787
1677,166434.18920015288
1678,238540.31462554244
1679,194452.18750377346
1680,189108.345986756
1681,173672.85070360397
1682,196875.4483344164
1683,165662.99940073723
1684,154754.2155353253
1685,154993.97981950446
1686,155595.01697017835
1687,155956.75741539962
1688,160363.80316255044
1689,160115.7322103004
1690,155956.75741539962
1691,155114.00122687547
1692,188377.8533643162
1693,155956.75741539962
1694,155234.115573632
1695,155956.75741539962
1696,190430.3784738736
1697,157168.64377519526
1698,214207.23186221247
1699,215037.88525162765
1700,188815.809628321
1701,185340.47117788217
1702,242825.16940992663
1703,200722.390418196
1704,219919.59046456325
1705,167468.0295962553
1706,211734.47407914727
1707,172333.70552476795
1708,185627.62314889592
1709,245091.21319126413
1710,195508.67221415564
1711,209614.51879019538
1712,170740.35426044898
1713,198405.29773886755
1714,180386.6084586267
1715,186059.18548635967
1716,178718.80264360088
1717,166434.18920015288
1718,114428.89358468581
1719,165662.99940073723
1720,220089.88745617008
1721,178718.80264360088
1722,114428.89358468581
1723,178718.80264360088
1724,210590.3092484424
1725,176382.43983257274
1726,172200.3602407377
1727,174076.61975438122
1728,167857.37324724696
1729,164004.32471126487
1730,183769.05701520125
1731,155956.75741539962
1732,201656.7867369777
1733,160861.09868124803
1734,143005.60123918497
1735,144340.13293408317
1736,139075.582797627
1737,223350.70251018845
1738,171668.01007582416
1739,197333.16039839378
1740,176655.713008189
1741,187940.9129298319
1742,160861.09868124803
1743,169292.7269132878
1744,188086.44701693655
1745,173807.3362205492
1746,172067.1181336315
1747,209939.27886139377
1748,170476.2316505963
1749,168769.3655222098
1750,148418.91674437968
1751,171137.30563947881
1752,145687.1184236262
1753,160861.09868124803
1754,168247.62207144545
1755,167857.37324724696
1756,155474.6233732317
1757,145236.73235373493
1758,207355.22140382093
1759,178718.80264360088
1760,183484.78009071553
1761,171137.30563947881
1762,175022.40185263898
1763,152141.16171473908
1764,147731.20204670393
1765,175157.93240361343
1766,172467.1540656177
1767,174076.61975438122
1768,142784.38197505823
1769,160985.6633316571
1770,144005.33698320139
1771,144787.73862533388
1772,150036.06007249575
1773,143671.317583857
1774,167857.37324724696
1775,144005.33698320139
1776,165919.66480676655
1777,137789.7254402074
1778,136727.26390720185
1779,184338.93284843987
1780,157168.64377519526
1781,138431.1611311119
1782,151905.81050181924
1783,199792.3236940943
1784,142232.82981574675
1785,140373.43972278485
1786,172200.3602407377
1787,185483.99159538787
1788,114428.89358468581
1789,178718.80264360088
1790,146592.08487202198
1791,230909.9468830733
1792,151670.82335756256
1793,165919.66480676655
1794,165919.66480676655
1795,145236.73235373493
1796,154037.14576059312
1797,229662.16265798116
1798,143671.317583857
1799,137789.7254402074
1800,143005.60123918497
1801,154037.14576059312
1802,178718.80264360088
1803,166305.40871157433
1804,177066.4168247726
1805,140373.43972278485
1806,129716.57660101623
1807,147046.67392611122
1808,164895.38296648272
1809,114428.89358468581
1810,155956.75741539962
1811,114428.89358468581
1812,114428.89358468581
1813,145236.73235373493
1814,143005.60123918497
1815,145236.73235373493
1816,142894.9487980393
1817,199792.3236940943
1818,150851.22727027803
1819,142122.77531234457
1820,114428.89358468581
1821,134314.5883822081
1822,187795.4914508297
1823,114428.89358468581
1824,135253.5666777601
1825,148418.91674437968
1826,146592.08487202198
1827,140373.43972278485
1828,138860.4429436821
1829,286128.90938557027
1830,178718.80264360088
1831,135253.5666777601
1832,114428.89358468581
1833,146138.90115269623
1834,153442.1263634014
1835,114428.89358468581
1836,154037.14576059312
1837,114428.89358468581
1838,145236.73235373493
1839,135672.99468543867
1840,114428.89358468581
1841,139075.582797627
1842,136304.57668953048
1843,191910.14577672645
1844,169030.84366199374
1845,154037.14576059312
1846,165919.66480676655
1847,148418.91674437968
1848,114428.89358468581
1849,168247.62207144545
1850,148879.1708526807
1851,137789.7254402074
1852,139075.582797627
1853,140590.9236824741
1854,163623.9181180763
1855,178718.80264360088
1856,165023.07159212124
1857,178718.80264360088
1858,199792.3236940943
1859,155956.75741539962
1860,192505.26734268598
1861,155956.75741539962
1862,215871.75973598988
1863,215871.75973598988
1864,215871.75973598988
1865,276120.0373150487
1866,220260.3163184002
1867,230374.3542321129
1868,171668.01007582416
1869,191020.91124207972
1870,214207.23186221247
1871,219919.59046456325
1872,160861.09868124803
1873,171800.9431309159
1874,160861.09868124803
1875,173672.85070360397
1876,167468.0295962553
1877,178857.1955274432
1878,183200.94291888108
1879,149225.29783161997
1880,161359.9363265719
1881,296730.1823820136
1882,177890.69117621984
1883,175157.93240361343
1884,183200.94291888108
1885,171269.82774001305
1886,171535.17987869092
1887,169949.2115256892
1888,214207.23186221247
1889,160861.09868124803
1890,174346.32049272236
1891,171800.9431309159
1892,146592.08487202198
1893,133072.74964801432
1894,114428.89358468581
1895,145799.93300014216
1896,139506.86297892043
1897,138860.4429436821
1898,131536.58482697487
1899,160861.09868124803
1900,135148.91243208674
1901,160861.09868124803
1902,145124.353557986
1903,155956.75741539962
1904,154754.2155353253
1905,163750.62217633915
1906,143782.5712114051
1907,178718.80264360088
1908,162362.2571406321
1909,163623.9181180763
1910,163623.9181180763
1911,168638.77817326045
1912,175293.5679035836
1913,178718.80264360088
1914,133588.78098923006
1915,166176.72786787446
1916,142122.77531234457
1917,188086.44701693655
1918,150152.24228129166
1919,173941.92587726127
1920,192505.26734268598
1921,209290.2610956943
1922,227010.99763034028
1923,160861.09868124803
1924,178995.6955767483
1925,166692.04942064857
1926,233245.27437192982
1927,154037.14576059312
1928,169030.84366199374
1929,148418.91674437968
1930,159497.23241591724
1931,196418.79792308493
1932,160861.09868124803
1933,229306.89293336726
1934,164640.30203888277
1935,158389.94722698678
1936,164895.38296648272
1937,154275.79907916993
1938,156440.38656805223
1939,172200.3602407377
1940,169292.7269132878
1941,163370.80404036786
1942,157900.29112462373
1943,163623.9181180763
1944,194151.38466898203
1945,192207.4762307211
1946,167857.37324724696
1947,176109.5893877276
1948,202595.532805326
1949,172200.3602407377
1950,181788.3295771533
1951,175157.93240361343
1952,175293.5679035836
1953,163497.3120980385
1954,167079.58901894226
1955,166434.18920015288
1956,316419.92136045994
1957,165023.07159212124
1958,210427.36262744392
1959,165919.66480676655
1960,143005.60123918497
1961,178718.80264360088
1962,140373.43972278485
1963,150268.5144565641
1964,140373.43972278485
1965,163370.80404036786
1966,160861.09868124803
1967,230552.74694051372
1968,189254.78408351706
1969,197638.89280003434
1970,220943.3525170388
1971,278696.78742820455
1972,248722.4420332843
1973,190135.7970416349
1974,205438.07246662848
1975,210753.38204825524
1976,201656.7867369777
1977,203853.99551823584
1978,211734.47407914727
1979,224390.43688386682
1980,166434.18920015288
1981,237618.8759225962
1982,175157.93240361343
1983,175157.93240361343
1984,165150.85909430773
1985,188377.8533643162
1986,191910.14577672645
1987,159373.8194502058
1988,155114.00122687547
1989,155956.75741539962
1990,160115.7322103004
1991,166434.18920015288
1992,159744.34511832742
1993,156319.3388599746
1994,155956.75741539962
1995,162111.09474704586
1996,170608.24184403094
1997,194753.4563763405
1998,236517.84659502085
1999,178718.80264360088
2000,204644.5012868717
2001,209776.83598008953
2002,188086.44701693655
2003,221114.44226569164
2004,226134.09443653462
2005,165919.66480676655
2006,180386.6084586267
2007,190725.41630498707
2008,163623.9181180763
2009,174076.61975438122
2010,165662.99940073723
2011,114428.89358468581
2012,166305.40871157433
2013,171800.9431309159
2014,165150.85909430773
2015,166305.40871157433
2016,185915.22000822308
2017,169292.7269132878
2018,154037.14576059312
2019,158389.94722698678
2020,145236.73235373493
2021,141683.40819515145
2022,166434.18920015288
2023,167208.96899926022
2024,165023.07159212124
2025,187214.92987422968
2026,167857.37324724696
2027,165919.66480676655
2028,173807.3362205492
2029,160861.09868124803
2030,167857.37324724696
2031,174481.32751553864
2032,180386.6084586267
2033,166434.18920015288
2034,163623.9181180763
2035,174616.43908195305
2036,165919.66480676655
2037,165919.66480676655
2038,220260.3163184002
2039,165534.8156261086
2040,223350.70251018845
2041,175157.93240361343
2042,164512.90958408598
2043,170608.24184403094
2044,170080.81361753802
2045,178995.6955767483
2046,166434.18920015288
2047,164640.30203888277
2048,178718.80264360088
2049,178718.80264360088
2050,163877.42434874355
2051,140699.7919862412
2052,162236.6273403341
2053,140373.43972278485
2054,136833.1403599789
2055,162111.09474704586
2056,140373.43972278485
2057,145687.1184236262
2058,165919.66480676655
2059,143449.06851216467
2060,165919.66480676655
2061,160985.6633316571
2062,154037.14576059312
2063,137789.7254402074
2064,187214.92987422968
2065,155956.75741539962
2066,173807.3362205492
2067,144451.90446330592
2068,166434.18920015288
2069,154754.2155353253
2070,143005.60123918497
2071,145236.73235373493
2072,362040.66031368374
2073,152612.95860366718
2074,167857.37324724696
2075,156077.52435609166
2076,178718.80264360088
2077,145574.39113824355
2078,144228.44788892797
2079,178718.80264360088
2080,142122.77531234457
2081,137789.7254402074
2082,114428.89358468581
2083,165919.66480676655
2084,150036.06007249575
2085,140373.43972278485
2086,145236.73235373493
2087,155956.75741539962
2088,147731.20204670393
2089,139506.86297892043
2090,145236.73235373493
2091,114428.89358468581
2092,160861.09868124803
2093,136199.10921689795
2094,114428.89358468581
2095,217212.689983408
2096,133588.78098923006
2097,114428.89358468581
2098,224216.8123095588
2099,144005.33698320139
2100,114428.89358468581
2101,158389.94722698678
2102,143005.60123918497
2103,145236.73235373493
2104,155114.00122687547
2105,114428.89358468581
2106,155956.75741539962
2107,149109.83285311464
2108,145236.73235373493
2109,145236.73235373493
2110,143005.60123918497
2111,139075.582797627
2112,137789.7254402074
2113,137789.7254402074
2114,133588.78098923006
2115,137789.7254402074
2116,152376.87756037814
2117,192505.26734268598
2118,137789.7254402074
2119,129515.91434772637
2120,150617.87147817167
2121,142122.77531234457
2122,148418.91674437968
2123,129917.54974296545
2124,155956.75741539962
2125,178718.80264360088
2126,192505.26734268598
2127,151201.93902317458
2128,136515.7567063819
2129,160861.09868124803
2130,145236.73235373493
2131,155956.75741539962
2132,155956.75741539962
2133,146592.08487202198
2134,154037.14576059312
2135,178718.80264360088
2136,114428.89358468581
2137,137789.7254402074
2138,160861.09868124803
2139,166434.18920015288
2140,143671.317583857
2141,169030.84366199374
2142,141026.9029761443
2143,169292.7269132878
2144,155956.75741539962
2145,144340.13293408317
2146,185053.76340697613
2147,185771.3659244659
2148,185915.22000822308
2149,231805.36980409754
2150,165662.99940073723
2151,138752.9978501718
2152,114428.89358468581
2153,146819.20346016347
2154,114428.89358468581
2155,142122.77531234457
2156,184053.77437365244
2157,173001.9823972931
2158,162487.98422321278
2159,164895.38296648272
2160,166434.18920015288
2161,223350.70251018845
2162,324858.01804975927
2163,225086.28069619858
2164,214373.10545043123
2165,160612.25845437887
2166,172200.3602407377
2167,176245.96180969808
2168,182069.97816861887
2169,172734.3612376681
2170,185771.3659244659
2171,172200.3602407377
2172,178718.80264360088
2173,160861.09868124803
2174,177890.69117621984
2175,200567.07917415307
2176,199020.56094376737
2177,181507.1166725274
2178,176519.02353812434
2179,158389.94722698678
2180,199947.035001009
2181,164640.30203888277
2182,214871.49728500124
2183,183484.78009071553
2184,140373.43972278485
2185,169030.84366199374
2186,165919.66480676655
2187,174076.61975438122
2188,160861.09868124803
2189,185483.99159538787
2190,114428.89358468581
2191,114428.89358468581
2192,114428.89358468581
2193,114428.89358468581
2194,114428.89358468581
2195,142784.38197505823
2196,145687.1184236262
2197,134106.8133888498
2198,145687.1184236262
2199,165919.66480676655
2200,152258.97402318116
2201,155956.75741539962
2202,131536.58482697487
2203,181929.09936986715
2204,137789.7254402074
2205,136199.10921689795
2206,149340.8522212097
2207,210264.5420876279
2208,169292.7269132878
2209,166434.18920015288
2210,163623.9181180763
2211,133072.74964801432
2212,137789.7254402074
2213,114428.89358468581
2214,143005.60123918497
2215,151201.93902317458
2216,150734.5042165513
2217,166821.12930706638
2218,132046.6592518564
2219,133072.74964801432
2220,135253.5666777601
2221,171800.9431309159
2222,166176.72786787446
2223,210264.5420876279
2224,215204.40206189756
2225,166434.18920015288
2226,159868.04500308752
2227,170080.81361753802
2228,210590.3092484424
2229,183769.05701520125
2230,155956.75741539962
2231,191613.27526810262
2232,160612.25845437887
2233,178995.6955767483
2234,164258.42031085351
2235,160239.71968115852
2236,171137.30563947881
2237,228244.37779575947
2238,209939.27886139377
2239,114428.89358468581
2240,154993.97981950446
2241,220943.3525170388
2242,168377.90652603077
2243,148418.91674437968
2244,144005.33698320139
2245,144005.33698320139
2246,139614.89183297462
2247,114428.89358468581
2248,140373.43972278485
2249,140373.43972278485
2250,166434.18920015288
2251,143005.60123918497
2252,171800.9431309159
2253,154754.2155353253
2254,155715.50379471827
2255,162236.6273403341
2256,158389.94722698678
2257,166176.72786787446
2258,158389.94722698678
2259,154993.97981950446
2260,165919.66480676655
2261,165919.66480676655
2262,166434.18920015288
2263,201189.04612076533
2264,270199.8880915055
2265,217212.689983408
2266,175973.3224849518
2267,200411.88810336182
2268,200411.88810336182
2269,165919.66480676655
2270,166434.18920015288
2271,191168.83034663828
2272,166048.1465919523
2273,167857.37324724696
2274,165662.99940073723
2275,237618.8759225962
2276,179968.2035336163
2277,166950.30914736429
2278,178718.80264360088
2279,152141.16171473908
2280,141026.9029761443
2281,169949.2115256892
2282,171402.45245992907
2283,140373.43972278485
2284,140373.43972278485
2285,146478.6573619937
2286,151201.93902317458
2287,201344.83898910577
2288,221971.88032945426
2289,236517.84659502085
2290,255948.89857677658
2291,192207.4762307211
2292,225784.28233869481
2293,235421.91896853584
2294,214871.49728500124
2295,283922.6504287841
2296,201033.37379833707
2297,210264.5420876279
2298,219749.42524154432
2299,232524.20752057715
2300,215537.8226125289
2301,208320.49450703256
2302,225784.28233869481
2303,175701.10491046228
2304,225435.01137094368
2305,186491.75114996976
2306,186491.75114996976
2307,163370.80404036786
2308,185915.22000822308
2309,177066.4168247726
2310,175157.93240361343
2311,165662.99940073723
2312,178166.3011054151
2313,155956.75741539962
2314,162613.80866340734
2315,160861.09868124803
2316,150036.06007249575
2317,154514.8221464618
2318,160861.09868124803
2319,155956.75741539962
2320,163623.9181180763
2321,186347.4509708738
2322,154514.8221464618
2323,160487.98272882256
2324,155956.75741539962
2325,173001.9823972931
2326,155956.75741539962
2327,160115.7322103004
2328,160239.71968115852
2329,161110.32443954283
2330,163370.80404036786
2331,234149.7531899994
2332,213545.01997609108
2333,205756.36191478666
2334,182069.97816861887
2335,170740.35426044898
2336,235604.22029271355
2337,182776.01020956822
2338,221285.66449884456
2339,166434.18920015288
2340,266461.27726301266
2341,165919.66480676655
2342,166434.18920015288
2343,192505.26734268598
2344,178442.33804068674
2345,222487.93832451734
2346,181788.3295771533
2347,178580.5168423006
2348,180666.0853451876
2349,176655.713008189
2350,226134.09443653462
2351,181226.33878077002
2352,190430.3784738736
2353,203538.6488719529
2354,114428.89358468581
2355,114428.89358468581
2356,178718.80264360088
2357,177340.7496949094
2358,167468.0295962553
2359,142453.19455288255
2360,145236.73235373493
2361,194602.76364023384
2362,177066.4168247726
2363,159744.34511832742
2364,174076.61975438122
2365,173807.3362205492
2366,166434.18920015288
2367,165406.73103464674
2368,164131.32333993725
2369,172200.3602407377
2370,160861.09868124803
2371,160861.09868124803
2372,185627.62314889592
2373,175429.30843381712
2374,269156.15461393667
2375,165662.99940073723
2376,174616.43908195305
2377,193102.23439644542
2378,157412.14876469818
2379,177890.69117621984
2380,165919.66480676655
2381,172200.3602407377
2382,170476.2316505963
2383,164895.38296648272
2384,165023.07159212124
2385,166434.18920015288
2386,145574.39113824355
2387,145236.73235373493
2388,172467.1540656177
2389,155474.6233732317
2390,160861.09868124803
2391,209939.27886139377
2392,145687.1184236262
2393,160861.09868124803
2394,160861.09868124803
2395,173672.85070360397
2396,142784.38197505823
2397,169817.71126195596
2398,170080.81361753802
2399,114428.89358468581
2400,114428.89358468581
2401,145236.73235373493
2402,143005.60123918497
2403,211243.35849803215
2404,159868.04500308752
2405,171800.9431309159
2406,146025.82429700418
2407,145236.73235373493
2408,195508.67221415564
2409,148418.91674437968
2410,163877.42434874355
2411,145236.73235373493
2412,145461.75107645197
2413,148418.91674437968
2414,148418.91674437968
2415,166434.18920015288
2416,157168.64377519526
2417,143560.15003964605
2418,139075.582797627
2419,150268.5144565641
2420,154754.2155353253
2421,142122.77531234457
2422,158389.94722698678
2423,114428.89358468581
2424,152494.87239697413
2425,289694.63855046773
2426,179273.01750374722
2427,114428.89358468581
2428,141683.40819515145
2429,137789.7254402074
2430,143005.60123918497
2431,150851.22727027803
2432,142784.38197505823
2433,148648.86566708997
2434,147046.67392611122
2435,150152.24228129166
2436,144340.13293408317
2437,143671.317583857
2438,143005.60123918497
2439,178718.80264360088
2440,178718.80264360088
2441,131944.4863750998
2442,131536.58482697487
2443,153442.1263634014
2444,178718.80264360088
2445,139075.582797627
2446,149109.83285311464
2447,215204.40206189756
2448,152849.4054104115
2449,165919.66480676655
2450,164385.6157001662
2451,148418.91674437968
2452,178718.80264360088
2453,147845.59947315164
2454,154037.14576059312
2455,145236.73235373493
2456,145236.73235373493
2457,136093.7233505216
2458,135358.301963154
2459,137789.7254402074
2460,172200.3602407377
2461,142122.77531234457
2462,136727.26390720185
2463,153442.1263634014
2464,156925.51546756658
2465,178718.80264360088
2466,178718.80264360088
2467,162865.7499182542
2468,137789.7254402074
2469,135253.5666777601
2470,190430.3784738736
2471,144228.44788892797
2472,199792.3236940943
2473,160363.80316255044
2474,140373.43972278485
2475,168247.62207144545
2476,137789.7254402074
2477,145236.73235373493
2478,178166.3011054151
2479,160861.09868124803
2480,172200.3602407377
2481,140373.43972278485
2482,178718.80264360088
2483,140373.43972278485
2484,172200.3602407377
2485,146025.82429700418
2486,146932.8946743583
2487,187504.98596867474
2488,136093.7233505216
2489,167727.4915592297
2490,144675.70724188394
2491,163370.80404036786
2492,175429.30843381712
2493,178718.80264360088
2494,189108.345986756
2495,148418.91674437968
2496,172067.1181336315
2497,147960.0854840176
2498,155836.08391904293
2499,145236.73235373493
2500,140373.43972278485
2501,139506.86297892043
2502,139183.2776869657
2503,142122.77531234457
2504,170476.2316505963
2505,168377.90652603077
2506,224390.43688386682
2507,228598.00135174172
2508,224390.43688386682
2509,211898.43287070905
2510,192803.51982632413
2511,171668.01007582416
2512,178995.6955767483
2513,184767.49914903767
2514,172333.70552476795
2515,204011.85200810502
2516,168117.43842544392
2517,154037.14576059312
2518,138003.20641748767
2519,181647.66870613303
2520,173001.9823972931
2521,170740.35426044898
2522,166692.04942064857
2523,160861.09868124803
2524,152376.87756037814
2525,178718.80264360088
2526,204169.83073521155
2527,145236.73235373493
2528,160861.09868124803
2529,178718.80264360088
2530,201033.37379833707
2531,179689.8062119109
2532,183484.78009071553
2533,174076.61975438122
2534,166434.18920015288
2535,176519.02353812434
2536,183200.94291888108
2537,166176.72786787446
2538,175429.30843381712
2539,178995.6955767483
2540,160487.98272882256
2541,166434.18920015288
2542,155956.75741539962
2543,154037.14576059312
2544,171137.30563947881
2545,178718.80264360088
2546,185197.06181038686
2547,172200.3602407377
2548,179134.3028745001
2549,167079.58901894226
2550,279561.0366775769
2551,171800.9431309159
2552,154993.97981950446
2553,114428.89358468581
2554,114428.89358468581
2555,135253.5666777601
2556,150617.87147817167
2557,172200.3602407377
2558,114428.89358468581
2559,150268.5144565641
2560,137789.7254402074
2561,135253.5666777601
2562,136515.7567063819
2563,136199.10921689795
2564,140373.43972278485
2565,155956.75741539962
2566,136833.1403599789
2567,172200.3602407377
2568,179273.01750374722
2569,175429.30843381712
2570,163623.9181180763
2571,186059.18548635967
2572,169686.31274754807
2573,185627.62314889592
2574,195357.39512407288
2575,199792.3236940943
2576,114428.89358468581
2577,114428.89358468581
2578,123638.25114056248
2579,139506.86297892043
2580,114428.89358468581
2581,199792.3236940943
2582,135253.5666777601
2583,167857.37324724696
2584,166692.04942064857
2585,189254.78408351706
2586,178718.80264360088
2587,169292.7269132878
2588,151201.93902317458
2589,172200.3602407377
2590,170080.81361753802
2591,163497.3120980385
2592,159991.84067568718
2593,168769.3655222098
2594,172200.3602407377
2595,164767.79314088565
2596,195508.67221415564
2597,178028.4428063658
2598,162362.2571406321
2599,235421.91896853584
2600,256147.0951059766
2601,163370.80404036786
2602,139183.2776869657
2603,144005.33698320139
2604,114428.89358468581
2605,142784.38197505823
2606,193401.4117689662
2607,172200.3602407377
2608,192505.26734268598
2609,172600.70594324457
2610,114428.89358468581
2611,161359.9363265719
2612,168769.3655222098
2613,140373.43972278485
2614,143005.60123918497
2615,162362.2571406321
2616,145799.93300014216
2617,241139.39636530052
2618,175157.93240361343
2619,169292.7269132878
2620,155956.75741539962
2621,158758.18552051517
2622,161235.08207959746
2623,172067.1181336315
2624,208159.30417238662
2625,184624.53312299057
2626,156198.38481347822
2627,163497.3120980385
2628,192207.4762307211
2629,205756.36191478666
2630,192952.8193058556
2631,202282.1328957172
2632,190725.41630498707
2633,170740.35426044898
2634,200101.8661096667
2635,179550.7690892432
2636,166176.72786787446
2637,181507.1166725274
2638,173941.92587726127
2639,166563.06941077084
2640,163623.9181180763
2641,178718.80264360088
2642,174211.41793261282
2643,160861.09868124803
2644,160861.09868124803
2645,140373.43972278485
2646,140373.43972278485
2647,140373.43972278485
2648,160861.09868124803
2649,144340.13293408317
2650,146478.6573619937
2651,163370.80404036786
2652,217717.6834816526
2653,226134.09443653462
2654,225086.28069619858
2655,265021.3826601843
2656,192207.4762307211
2657,171269.82774001305
2658,178580.5168423006
2659,192505.26734268598
2660,209939.27886139377
2661,234149.7531899994
2662,215204.40206189756
2663,203853.99551823584
2664,175973.3224849518
2665,229484.45904591613
2666,178580.5168423006
2667,154754.2155353253
2668,160861.09868124803
2669,159250.50197621156
2670,186636.16306888207
2671,160861.09868124803
2672,160487.98272882256
2673,155715.50379471827
2674,154514.8221464618
2675,160861.09868124803
2676,159991.84067568718
2677,159744.34511832742
2678,184481.67771798928
2679,227010.99763034028
2680,207355.22140382093
2681,208320.49450703256
2682,200567.07917415307
2683,240393.92530982805
2684,213049.7048752485
2685,197333.16039839378
2686,206075.1444929598
2687,234694.12315111494
2688,169817.71126195596
2689,179828.95099891175
2690,211243.35849803215
2691,184196.29842881474
2692,114428.89358468581
2693,183769.05701520125
2694,114428.89358468581
2695,163623.9181180763
2696,161985.6592855527
2697,194904.26580238307
2698,163623.9181180763
2699,174076.61975438122
2700,166434.18920015288
2701,164895.38296648272
2702,185483.99159538787
2703,172200.3602407377
2704,178718.80264360088
2705,145461.75107645197
2706,143671.317583857
2707,166434.18920015288
2708,145236.73235373493
2709,114428.89358468581
2710,143005.60123918497
2711,175157.93240361343
2712,227538.77091588083
2713,180386.6084586267
2714,165919.66480676655
2715,160861.09868124803
2716,167987.35551002476
2717,160115.7322103004
2718,177066.4168247726
2719,168638.77817326045
2720,165534.8156261086
2721,169030.84366199374
2722,172467.1540656177
2723,169030.84366199374
2724,147274.49681503387
2725,140373.43972278485
2726,177615.50759255825
2727,144228.44788892797
2728,159620.7409472906
2729,165919.66480676655
2730,142784.38197505823
2731,137789.7254402074
2732,141354.7744564339
2733,160985.6633316571
